Transaction_ID,Customer_ID,Customer_Name,Email,Order_Date,Delivery_Date,Product_Category,Region,Sales_Amount,Vendor_ID,Data_Status
T00008386,C765673,Michael Lee,michael.lee@company.com,2024-05-09,2024-05-11,Beauty,East,33.04,V8996,
T00008387,C867166,Michael Walker,michael.walker@company.com,2024-10-22,2024-10-31,Beauty,North,119.81,V8854,
T00008388,C317070,John Taylor,john.taylor@yahoo.com,2024-09-22,2024-10-02,Sports,North,35.45,V3967,
T00008389,C499017,Isabella Smith,isabella.smith@outlook.com,2024-11-15,,Sports,West,40.6,V2884,
T00008390,C900562,Isabella Hall,isabella.hall@gmail.com,2024-02-11,2024-02-24,Sports,West,73.99,V5089,
T00008391,C509291,Noah White,noah.white@yahoo.com,2024-07-21,2024-08-01,Apparel,West,39.49,V5478,
T00008392,C595671,Ethan Young,ethan.young@hotmail.com,2024-06-29,2024-07-01,Beauty,South,100.28,V9010,
T00008393,C469359,John Walker,john.walker@hotmail.com,2024-12-14,2024-12-19,Apparel,North,38.93,V5427,
T00008394,C250056,Isabella Thomas,isabella.thomas@hotmail.com,2024-06-29,2024-06-30,Sports,South,39.17,V1838,
T00008395,C974527,James Young,james.young@outlook.com,2024-10-22,2024-10-30,Sports,South,138.98,V7722,
T00008396,C947374,Ava Allen,ava.allen@hotmail.com,2024-05-23,2024-05-29,Apparel,North,48.04,V6343,
T00008397,C243933,Mia Johnson,mia.johnson@company.com,2024-03-01,2024-03-15,Beauty,East,26.34,V5865,
T00008398,C198970,Emma Lee,emma.lee@hotmail.com,2024-07-27,2024-08-06,Electronics,South,234.56,V7825,
T00008399,C182203,Isabella Brown,isabella.brown@yahoo.com,2024-06-14,2024-06-24,Sports,North,56.05,V1124,
T00008400,C292319,Noah Hall,noah.hall@hotmail.com,2024-10-26,2024-10-28,Sports,East,44.73,V9269,
T00008401,C300173,Daniel Allen,daniel.allen@company.com,2024-05-22,2024-05-24,Apparel,South,36.61,V5206,
T00008402,C601946,James Johnson,james.johnson@hotmail.com,2024-12-16,2024-12-26,Office,East,64.95,V5276,
T00008403,C776337,Liam Walker,liam.walker@gmail.com,2024-03-01,2024-03-06,Office,North,63.42,V3412,
T00008404,C543833,Olivia Harris,olivia.harris@company.com,2024-09-19,2024-09-26,Electronics,South,174.79,V8942,
T00008405,C317726,Mia Brown,mia.brown@outlook.com,2024-05-03,2024-05-12,Apparel,West,48.04,V5260,
T00008406,C974609,Isabella Young,isabella.young@hotmail.com,2024-08-25,2024-09-03,Apparel,East,96.8,V9675,
T00008407,C697190,Liam Thomas,liam.thomas@yahoo.com,2024-01-30,2024-02-11,Apparel,West,320.61,V1451,
T00008408,C192172,Isabella Brown,isabella.brown@hotmail.com,2024-09-11,2024-09-22,Home,East,72.66,V4101,
T00008409,C770990,Michael Taylor,michael.taylor@yahoo.com,2024-03-30,2024-04-05,Home,East,63.55,V5970,
T00008410,C644344,Daniel Lee,daniel.lee@gmail.com,2024-05-18,2024-05-20,Electronics,West,66.02,V6786,
T00008411,C238454,Noah White,noah.white@outlook.com,2024-12-27,2025-01-02,Electronics,North,66.6,V3398,
T00008412,C155739,John Hall,,2024-12-13,2024-12-14,Beauty,South,45.76,V9719,
T00008413,C968117,Mia Lee,mia.lee@company.com,2024-07-25,2024-08-05,Home,West,25.11,V8284,
T00008414,C148639,John Jackson,john.jackson@outlook.com,2024-04-02,2024-04-13,Electronics,North,87.21,V2994,
T00008415,C553054,Michael Allen,michael.allen@gmail.com,2024-05-13,2024-05-26,Home,East,46.24,V1633,
T00008416,C539257,Liam Jackson,,2025-02-10,2024-07-24,Home,West,46.78,V4571,
T00008417,C887424,Daniel Brown,daniel.brown@hotmail.com,2024-11-02,2024-11-14,Beauty,West,81.2,V2312,
T00008418,C696682,Michael Johnson,michael.johnson@gmail.com,2024-12-01,2024-12-04,Electronics,West,45.55,V3394,
T00008419,C429801,Ava Smith,ava.smith@hotmail.com,2024-04-19,2024-04-24,Grocery,East,121.92,V8361,
T00008420,C913592,Daniel Thomas,daniel.thomas@yahoo.com,2024-02-07,2024-02-17,Home,East,26.06,V4069,
T00008421,C931588,Olivia White,olivia.white@outlook.com,2024-01-22,2024-01-23,Sports,Soutth,57.3,V2578,
T00008422,C282447,Liam Anderson,liam.anderson@yahoo.com,2024-08-12,2024-08-24,Grocery,North,30.05,V8280,
T00008423,C448586,Daniel Young,daniel.young@yahoo.com,2024-12-11,2024-12-21,Electronics,West,30.37,V7923,
T00008424,C774932,Liam Anderson,liam.anderson@yahoo.com,2024-06-16,2024-06-29,Beauty,West,-41.62,V9531,
T00008425,C480069,Sarah Thomas,sarah.thomas@yahoo.com,2024-05-14,2024-05-28,Beauty,South,75.85,V8172,
T00008426,C104136,Ethan Harris,ethan.harris@company.com,2024-04-19,2024-05-02,Electronics,South,74.46,V4559,
T00008427,C161868,Michael Martin,michael.martin@gmail.com,2024-08-11,2024-08-24,Sports,South,102.09,V7509,
T00008428,C444407,Charlotte Taylor,charlotte.taylor@outlook.com,2024-06-16,2024-06-21,Apparel,South,24.81,V5768,
T00008429,C918599,Ava Lee,ava.lee@outlook.com,2024-04-16,2024-04-21,Sports,West,40.36,V3235,
T00008430,C210957,Sophia Thomas,sophia.thomas@yahoo.com,2024-01-24,2024-01-28,Apparel,Soutth,50.89,V4302,
T00008431,C639767,Noah Jackson,noah.jackson@outlook.com,2024-10-23,2024-10-26,Sports,West,161.84,V9225,
T00008432,C219392,James Taylor,james.taylor@hotmail.com,2024-11-02,2024-11-09,Grocery,East,19.4,V6191,
T00008433,C786736,Ethan Walker,ethan.walker@outlook.com,2024-12-23,2025-01-03,Office,West,62.84,V4659,
T00008434,C760183,Charlotte Thomas,charlotte.thomas@yahoo.com,2024-07-29,2024-08-05,Home,East,51.27,V7634,
T00008435,C880516,Mia Harris,mia.harris@outlook.com,2024-06-19,2024-06-20,Apparel,South,15.95,V9368,
T00008436,C301528,Michael White,michael.white@gmail.com,2024-03-09,2024-03-16,Grocery,West,95.17,V9826,
T00008437,C906017,James Taylor,james.taylor@yahoo.com,2024-08-09,2024-08-12,Beauty,North,32.91,V7361,
T00008438,C334847,Ava Hall,ava.hall@company.com,2024-06-01,2024-06-14,Home,West,115.34,V6691,
T00008439,C913051,Michael Allen,michael.allen@gmail.com,2024-12-15,2024-12-18,Home,North,33.13,V7721,
T00008440,C961501,James Martin,james.martin@outlook.com,2024-10-07,2024-10-13,Electronics,East,40.95,V9040,
T00008441,C402039,Daniel Walker,daniel.walker@company.com,2024-07-19,2024-07-25,Home,North,113.78,V9401,
T00008442,C365864,Ava Brown,ava.browngmail.com,2024-08-06,2024-08-17,Electronics,North,36.53,V7233,
T00008443,C381411,Ethan Martin,ethan.martin@hotmail.com,2024-04-13,2024-04-26,Apparel,South,76.9,V6131,
T00008444,C246768,Daniel Hall,daniel.hall@gmail.com,2024-10-25,2024-10-29,Home,North,18.24,V8193,
T00008445,C785328,Sophia Walker,sophia.walker@company.com,2024-11-10,2024-11-15,Grocery,West,62.79,V7467,
T00008446,C415508,Michael Young,michael.young@hotmail.com,2024-11-05,2024-11-08,Beauty,West,73.41,V2274,
T00008447,C516561,Sophia Walker,sophia.walker@outlook.com,2024-11-30,2024-12-03,Apparel,West,103.84,V3612,
T00008448,C151567,Emma Thomas,emma.thomas@yahoo.com,2024-08-17,2024-08-26,Electronics,West,60.84,V3902,
T00008449,C191229,Mia Martin,mia.martin@outlook.com,2024-02-23,2024-02-28,Sports,East,28.96,V6204,
T00008450,C512601,Sarah White,sarah.white@yahoo.com,2024-07-07,2024-07-08,Home,South,38.26,V7113,
T00008451,C576874,Noah Harris,noah.harris@yahoo.com,2024-08-09,2024-08-18,Electronics,West,19.94,V5738,
T00008452,C299316,James White,james.white@company.com,2024-03-15,2024-03-25,Beauty,East,38.14,V6581,
T00008453,C820785,James King,james.king@hotmail.com,2024-12-14,2024-12-20,Apparel,South,51.99,V4461,
T00008454,C964950,Liam Martin,liam.martin#yahoo,2024-06-20,2024-06-29,Home,,65.88,V7304,
T00008455,C707132,Emma Smith,emma.smith@gmail.com,2024-02-11,,Office,East,26.08,V6648,
T00008456,C263991,Charlotte Brown,charlotte.brown@outlook.com,2024-06-05,2024-06-16,Electronics,South,91.97,V2976,
T00008457,C714985,James Lee,james.lee@company.com,2024-11-30,2024-12-07,Apparel,North,50.86,V5874,
T00008458,C681484,Liam Jackson,liam.jackson@outlook.com,2024-03-21,2024-04-01,Apparel,South,92.63,V9001,
T00008459,C739888,Liam Hall,liam.hall@gmail.com,2024-07-26,2024-08-05,Electronics,North,154.41,V5318,
T00008460,C724913,,michael.smith@gmail.com,2024-11-09,2024-11-19,Office,West,37.5,V4974,
T00008461,C572617,Charlotte Martin,charlotte.martin@company.com,2026-08-12,2024-04-02,Office,East,58.04,V6646,
T00008462,C931187,Daniel Walker,daniel.walker@gmail.com,2024-08-19,2024-08-24,Sports,South,32.03,V4459,
T00008463,C133324,Olivia Hall,olivia.hall@company.com,2024-06-25,2024-07-02,Office,West,39.48,V4340,
T00008464,C965361,Noah Walker,noah.walkergmail.com,2024-04-16,2024-04-26,Apparel,South,41.9,V8708,
T00008465,C494768,James Smith,james.smith@hotmail.com,2024-05-18,2024-05-22,Apparel,,45.91,V6425,
T00008466,C151272,John Taylor,john.taylor@company.com,2024-04-11,2024-04-22,Electronics,East,51.67,V5111,
T00008467,C529069,James Allen,james.allen@hotmail.com,2024-11-05,2024-11-16,Beauty,North,106.01,V5608,
T00008468,C349264,Liam Young,liam.young@hotmail.com,2024-01-30,2024-02-05,Home,South,29.38,V5449,
T00008469,C788284,Charlotte Lee,charlotte.leegmail.com,2024-07-12,2024-07-14,Office,North,52.15,V6583,
T00008470,C960894,Sophia Martin,sophia.martin@outlook.com,2024-11-16,2024-11-30,Home,North,81.78,V4039,
T00008471,C851747,Daniel Smith,daniel.smith@yahoo.com,2024-08-31,2024-09-10,Apparel,West,113.69,V1142,
T00008472,C779249,Emma Taylor,emma.taylor@gmail.com,2024-11-09,2024-11-12,Office,South,24.91,V1976,
T00008473,C336538,Michael Jackson,michael.jackson@gmail.com,2024-07-03,2024-07-05,Home,North,81.42,V1336,
T00008474,C678963,John Harris,john.harris@outlook.com,2024-10-19,2024-11-01,Grocery,East,35.36,V5788,
T00008475,C615447,Noah White,noah.white@yahoo.com,2024-09-03,2024-09-13,Home,West,67.12,V7044,
T00008476,C173591,Sarah Johnson,sarah.johnson@outlook.com,2024-04-27,2024-04-29,Electronics,East,52.61,V8371,
T00008477,C563406,Sophia Lee,sophia.lee@yahoo.com,2024-03-13,2024-03-20,Office,West,61.3,V3020,
T00008478,C253706,Isabella Young,isabella.young@company.com,2024-03-09,2024-03-14,Office,West,74.0,V9780,
T00008479,C394507,John Hall,john.hall@company.com,2024-08-29,2024-09-11,Home,East,32.68,V6158,
T00008480,C294824,James Harris,james.harris@hotmail.com,2024-05-31,2024-06-13,Electronics,East,66.79,V2536,
T00008481,C439148,Mia Young,mia.young@hotmail.com,2024-11-14,,Electronics,South,83.07,V9752,
T00008482,C853818,Michael Jackson,michael.jacksongmail.com,2024-04-03,2024-04-06,Apparel,East,42.35,V1343,
T00008483,C927150,Olivia Young,olivia.young@hotmail.com,2024-09-27,2024-10-07,Sports,West,29.19,V8255,
T00008484,C213627,James Jackson,james.jackson@company.com,2024-08-16,2024-08-21,Apparel,West,17.62,V2379,
T00008485,C838276,Ava Smith,ava.smith@outlook.com,2024-01-30,2024-02-04,Electronics,South,46.89,V6046,
T00008486,C389014,Isabella King,isabella.king@gmail.com,2024-04-22,2024-05-03,Office,West,110.76,V1845,
T00008487,C137394,Michael King,michael.king@company.com,2024-11-30,2024-12-04,Grocery,West,42.99,V4653,
T00008488,C938489,Ava Smith,ava.smith@company.com,2024-05-27,2024-06-06,Apparel,North,60.61,V9689,
T00008489,C179795,David Brown,david.brown@company.com,2024-02-26,2024-03-01,Electronics,East,63.73,V5931,
T00008490,C442553,John Johnson,john.johnson@hotmail.com,2024-06-25,2024-07-07,Apparel,West,128.86,V6182,
T00008491,C899448,Ava Anderson,ava.anderson@hotmail.com,2024-11-07,2024-11-20,Sports,South,15.65,V6711,
T00008492,C142137,Liam Brown,liam.brown@hotmail.com,2024-02-25,2024-03-04,Beauty,South,96.17,V3915,
T00008493,C493369,Olivia Harris,olivia.harris@hotmail.com,2024-09-21,2024-09-27,Home,East,55.29,V4066,
T00008494,C238925,Olivia Johnson,olivia.johnson@outlook.com,2024-08-24,,Apparel,North,95.18,V6359,
T00008495,C636667,Charlotte Johnson,charlotte.johnson@company.com,2024-10-04,2024-10-06,Electronics,East,85.46,V8234,
T00008496,C221169,Ethan Hall,ethan.hall@outlook.com,2024-03-17,2024-03-19,Apparel,North,39.21,V3647,
T00008497,C269439,Noah King,noah.king@hotmail.com,2024-05-03,2024-05-05,Home,South,131.32,V8109,
T00008498,C249172,Sophia Lee,sophia.lee#yahoo,2024-01-28,2024-02-03,Sports,West,154.94,V8674,
T00008499,C750370,Sophia Thomas,sophia.thomas@company.com,2024-05-21,2024-06-02,Apparel,West,111.06,V3005,
T00008500,C475233,Ava Jackson,ava.jackson@company.com,2024-06-06,2024-06-07,Office,North,183.43,V6890,
T00008501,C635337,,john.young#yahoo,2024-06-15,2024-06-18,Home,West,48.68,V1678,
T00008502,C494002,Mia Harris,mia.harris@company.com,2024-07-03,2024-07-04,Home,South,32.31,V3518,
T00008503,C563120,David Harris,david.harris@outlook.com,2024-01-12,2024-01-16,Beauty,West,83.98,V2390,
T00008504,C786059,Charlotte Johnson,,2024-06-17,,Electronics,South,65.71,V6405,
T00008505,C934123,Isabella King,isabella.king@company.com,2024-11-14,2024-11-15,Electronics,South,76.9,V7961,
T00008506,C268112,Sophia Jackson,sophia.jackson#yahoo,2024-04-15,2024-04-24,Apparel,South,38.9,V3626,
T00008507,C873815,Liam Allen,liam.allen@outlook.com,2024-09-10,2024-09-21,Electronics,East,165.05,V4759,
T00008508,C324062,Emma Brown,emma.brown@outlook.com,2024-04-07,2024-04-19,Apparel,South,61.0,V4879,
T00008509,C157986,Emma Taylor,emma.taylor@company.com,2024-04-28,2024-05-09,Sports,West,27.37,V2183,
T00008510,C531978,,ava.martin@yahoo.com,2024-08-13,2024-08-26,Office,East,60.63,V5963,
T00008511,C778960,Sophia Hall,sophia.hall@hotmail.com,2024-05-31,2024-06-06,Beauty,West,77.3,V3277,
T00008512,C456918,Noah Taylor,noah.taylor@hotmail.com,2024-07-21,2024-08-04,Sports,East,31.83,V8115,
T00008513,C846137,,isabella.anderson@company.com,2024-06-11,2024-06-19,Office,North,76.13,V1198,
T00008514,C841063,Sarah Hall,sarah.hall@company.com,2026-07-05,2024-11-06,Sports,North,59.35,V1457,
T00008515,C205315,Emma Jackson,emma.jackson@gmail.com,2024-05-01,2024-05-03,Apparel,South,28.67,V4558,
T00008516,C419348,Michael Allen,michael.allen@yahoo.com,2024-01-16,2024-01-30,Beauty,West,36.67,V7034,
T00008517,C382229,,isabella.smith@outlook.com,2024-12-01,2024-12-07,Apparel,West,59.62,V8812,
T00008518,C802214,Charlotte Hall,charlotte.hall@outlook.com,2024-04-15,2024-04-19,Beauty,West,56.21,V3315,
T00008519,C568013,Sophia White,sophia.white@hotmail.com,2024-09-18,2024-09-25,Home,East,18.67,V1901,
T00008520,C839629,Olivia Jackson,olivia.jackson@company.com,2024-01-20,,Apparel,North,72.12,V7900,
T00008521,C795139,Ethan Martin,ethan.martin@yahoo.com,2024-08-31,2024-09-14,Electronics,North,61.9,V5297,
T00008522,C811567,Liam Johnson,liam.johnson@hotmail.com,2024-08-31,2024-09-06,Beauty,West,87.09,V9551,
T00008523,C325687,David Walker,david.walker@yahoo.com,2024-07-30,2024-08-12,Sports,,74.18,V8766,
T00008524,C396124,James Young,james.young@company.com,2024-08-11,2024-08-24,Beauty,North,45.85,V2136,
T00008525,C942549,Daniel Smith,daniel.smith@outlook.com,2024-12-18,,Electronics,East,56.47,V6284,
T00008526,C245213,Ethan Brown,ethan.brown@gmail.com,2024-09-18,2024-09-26,Grocery,North,234.16,V1507,
T00008527,C764704,Olivia Allen,olivia.allen@yahoo.com,2024-08-07,2024-08-18,Electronics,East,34.12,V6272,
T00008528,C115896,James Thomas,james.thomas@outlook.com,2024-01-08,2024-01-09,Office,North,44.41,V9258,
T00008529,C189353,John Taylor,john.taylor@yahoo.com,2024-01-14,2024-01-23,Sports,South,34.32,V5723,
T00008530,C129813,Olivia White,olivia.white@yahoo.com,2024-05-09,2024-05-11,Electronics,,27.09,V3627,
T00008531,C839791,Ava Young,ava.young@yahoo.com,2024-01-22,2024-02-02,Apparel,West,43.04,V9867,
T00008532,C165679,Isabella King,isabella.king@company.com,2024-08-12,,Apparel,South,48.53,V3328,
T00008533,C766041,Emma Jackson,emma.jackson@hotmail.com,2024-08-22,2024-08-28,Grocery,,33.89,V2031,
T00008534,C828263,Charlotte Lee,charlotte.lee@yahoo.com,2024-12-06,2024-12-14,Grocery,North,-252.81,V2304,
T00008535,C889660,Michael White,michael.white@company.com,2024-07-17,2024-07-22,Electronics,West,51.77,V5283,
T00008536,C497798,John Taylor,john.taylor@gmail.com,2024-05-13,2024-05-27,Home,East,30.58,V5908,
T00008537,C309755,Sophia Martin,sophia.martin@hotmail.com,2024-06-26,2024-06-28,Electronics,East,92.63,V2764,
T00008538,C373541,Emma Johnson,emma.johnson@company.com,2024-02-13,2024-02-18,Apparel,East,30.98,V1558,
T00008539,C399155,Sarah Taylor,sarah.taylor#yahoo,2024-01-08,2024-01-09,Grocery,South,49.31,V4761,
T00008540,C703471,Ethan Hall,ethan.hall@hotmail.com,2024-10-06,2024-10-14,Grocery,Westt,20.21,V9159,
T00008541,C455398,Emma King,emma.king@company.com,2024-01-27,2024-02-04,Home,West,81.7,V3089,
T00008542,C537480,Ethan Johnson,ethan.johnson@gmail.com,2024-02-20,2024-03-05,Electronics,North,-80.42,V3225,
T00008543,C666605,James Young,james.young@company.com,2024-03-09,2024-03-11,Beauty,West,76.08,V9169,
T00008544,C278986,Olivia King,olivia.kinggmail.com,2024-10-07,2024-10-13,Apparel,West,84.97,V9195,
T00008545,C315705,Liam Brown,liam.brown@yahoo.com,2024-02-13,2024-02-24,Grocery,South,45.98,V6199,
T00008546,C988921,Sophia White,sophia.white@yahoo.com,2024-06-23,2024-07-01,Office,South,86.08,V8340,
T00008547,C800614,John Brown,john.brown@hotmail.com,2024-04-28,2024-05-08,Apparel,West,200.5,V3425,
T00008548,C402240,David Johnson,david.johnson@gmail.com,2024-12-30,2025-01-12,Electronics,West,68.86,V3050,
T00008549,C415929,Mia Walker,mia.walker@yahoo.com,2024-09-25,2024-10-03,Grocery,North,55.1,V1476,
T00008550,C152344,David Lee,david.lee@hotmail.com,2024-06-29,2024-07-11,Sports,East,23.3,V8250,
T00008551,C870348,Ava Brown,ava.brown@outlook.com,2024-02-22,2024-03-07,Home,West,64.61,V8202,
T00008552,C575859,Ethan Harris,ethan.harris@yahoo.com,2024-10-19,2024-11-02,Apparel,East,30.97,V1308,
T00008553,C823906,Liam Smith,liam.smith@yahoo.com,2024-07-09,2024-07-16,Electronics,West,54.85,V8543,
T00008554,C558819,Charlotte King,charlotte.king@company.com,2024-07-12,2024-07-15,Electronics,West,31.21,V3201,
T00008555,C259484,Emma Martin,emma.martin@outlook.com,2024-02-09,2024-02-22,Electronics,East,30.12,V5773,
T00008556,C210489,Olivia Young,olivia.young@gmail.com,2024-03-18,2024-04-01,Beauty,East,51.48,V9560,
T00008557,C544874,Daniel Brown,daniel.brown@hotmail.com,2024-07-07,,Sports,East,167.95,V8585,
T00008558,C593057,Charlotte Young,charlotte.young@outlook.com,2024-04-04,2024-04-18,Sports,East,37.21,V9434,
T00008559,C542765,Michael Young,michael.young@gmail.com,2024-01-25,2024-02-05,Electronics,East,29.67,V3324,
T00008560,C882955,Mia Anderson,mia.anderson@yahoo.com,2024-04-12,2024-04-16,Electronics,West,-216.28,V9872,
T00008561,C111549,James King,james.king@hotmail.com,2024-10-28,2024-10-29,Beauty,South,39.67,V4514,
T00008562,C564432,Isabella Anderson,isabella.anderson@hotmail.com,2024-06-07,2024-06-16,Home,West,49.53,V3359,
T00008563,C125739,Charlotte Lee,charlotte.lee@outlook.com,2024-12-23,2025-01-06,Office,East,51.1,V9381,
T00008564,C907641,Sophia Anderson,sophia.anderson@company.com,2024-07-26,2024-08-05,Home,West,74.49,V9920,
T00008565,C731339,James Thomas,james.thomas@gmail.com,2024-12-12,2024-12-22,Home,East,29.65,V6715,
T00008566,C115116,Isabella Martin,isabella.martin@outlook.com,2024-04-03,2024-04-05,Home,West,47.6,V1014,
T00008567,C644333,Charlotte Hall,charlotte.hall@company.com,2024-11-19,2024-11-29,Sports,South,69.4,V4265,
T00008568,C135709,Sarah Brown,sarah.brown@company.com,2024-02-08,2024-02-15,Electronics,North,55.5,V9957,
T00008569,C930049,Liam Lee,liam.lee@company.com,2024-12-01,2024-12-09,Grocery,East,33.08,V1831,
T00008570,C782265,Emma Anderson,emma.anderson@hotmail.com,2024-06-12,2024-06-26,Sports,,28.14,V2269,
T00008571,C827963,Daniel Thomas,daniel.thomas@gmail.com,2024-12-06,2024-12-10,Office,East,74.49,V4768,
T00008572,C329167,John Brown,john.brown@gmail.com,2024-11-17,2024-11-28,Grocery,East,43.66,V5078,
T00008573,C405063,James White,james.white@outlook.com,2024-02-24,2024-03-06,Apparel,North,119.92,V5181,
T00008574,C969953,James Anderson,james.anderson@yahoo.com,2024-03-12,2024-03-22,Beauty,West,51.4,V6447,
T00008575,C586121,Ethan Martin,,2024-02-11,2024-02-12,Home,South,71.59,V9406,
T00008576,C319222,Sophia King,sophia.king@gmail.com,2024-11-21,2024-11-26,Home,South,79.9,V4606,
T00008577,C813806,Daniel Jackson,daniel.jackson@hotmail.com,2024-05-11,2024-05-21,Electronics,South,70.98,V9183,
T00008578,C807788,Liam Harris,liam.harris@outlook.com,2024-01-21,2024-01-31,Grocery,West,33.95,V7405,
T00008579,C892879,John Allen,john.allen@yahoo.com,2024-01-01,2024-01-07,Grocery,East,91.18,V2549,
T00008580,C629787,Daniel Brown,daniel.brown@outlook.com,2024-06-14,2024-06-21,Sports,East,86.75,V3308,
T00008581,C663329,Olivia White,olivia.white@company.com,2024-02-29,2024-03-01,Apparel,North,37.66,V5035,
T00008582,C393459,Michael Taylor,michael.taylor@yahoo.com,2024-03-16,2024-03-29,Sports,South,41.51,V9701,
T00008583,C232371,Charlotte King,charlotte.king@company.com,2024-03-31,2024-04-04,Sports,South,62.5,V2688,
T00008584,C482650,James Walker,james.walker@hotmail.com,2024-07-25,2024-08-06,Beauty,North,77.34,V4482,
